,Pull Date,App ID,HUC-12,Demand,Allocation,Right Type,Active?,File Date,Shortage,Allocation Constrained via Right,Allocation Constrained via Shortage,Allocation Constrained via Public Health
264,10/1/1977,S014539,180201110101,0.0004454836451612904,0.0,Riparian,True,,0.0004454836451612904,True,True,0
265,10/1/1977,S008774,180201260202,0.0007424727419354839,0.0007424727419354839,Riparian,True,,0.0,False,False,0
266,10/1/1977,S022223,180200031301,0.0,0.0,Riparian,False,,0.0,False,False,0
267,10/1/1977,S010966,180200030706,0.0,0.0,Riparian,False,,0.0,False,False,0
268,10/1/1977,S003100,180201220805,0.00029698909677419353,0.00029698909677419353,Riparian,True,,0.0,False,False,0
269,10/1/1977,S008385,180201290504,0.0,0.0,Riparian,False,,0.0,False,False,0
270,10/1/1977,S000287,180201280302,0.0,0.0,Riparian,False,,0.0,False,False,0
271,10/1/1977,S001390,180201510302,0.0,0.0,Riparian,False,,0.0,False,False,0
272,10/1/1977,S001409,180200031101,0.0,0.0,Riparian,False,,0.0,False,False,0
273,10/1/1977,S001426,180200050203,0.0,0.0,Riparian,False,,0.0,False,False,0
274,10/1/1977,S001444,180200050201,0.0,0.0,Riparian,False,,0.0,False,False,0
275,10/1/1977,S007058,180201220303,0.0011879563870967741,0.0011879563870967741,Riparian,True,,0.0,False,False,0
276,10/1/1977,S007090,180201230102,0.0,0.0,Riparian,False,,0.0,False,False,0
277,10/1/1977,S009400,180201520403,0.0,0.0,Riparian,False,,0.0,False,False,0
278,10/1/1977,S009460,180201580302,0.0009912506129032257,3.987108232406196e-05,Riparian,True,,0.0009513795305791637,True,True,0
279,10/1/1977,S016577,180201540203,0.0,0.0,Riparian,False,,0.0,False,False,0
280,10/1/1977,S003238,180201280107,0.000570219064516129,0.0,Riparian,True,,0.000570219064516129,True,True,0
281,10/1/1977,S013684,180201580103,0.0,0.0,Riparian,False,,0.0,False,False,0
282,10/1/1977,S011383,180201160303,0.0004460116129032258,0.0004460116129032258,Riparian,True,,0.0,False,False,0
283,10/1/1977,S008321,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
284,10/1/1977,S009350,180200031103,0.0007424727419354839,0.0007424727419354839,Riparian,True,,0.0,False,False,0
285,10/1/1977,S010970,180201560301,0.0010741105483870969,0.0010741105483870969,Riparian,True,,0.0,False,False,0
286,10/1/1977,S008056,180201560404,0.0022769163870967743,0.0022769163870967743,Riparian,True,,0.0,False,False,0
287,10/1/1977,S002945,180200021405,0.0006451612903225806,0.0006451612903225806,Riparian,True,,0.0,False,False,0
288,10/1/1977,S002946,180200021405,0.0006451612903225806,0.0006451612903225806,Riparian,True,,0.0,False,False,0
289,10/1/1977,S002947,180200021405,0.0006451612903225806,0.0006451612903225806,Riparian,True,,0.0,False,False,0
290,10/1/1977,S002948,180200021405,0.0006451612903225806,0.0006451612903225806,Riparian,True,,0.0,False,False,0
291,10/1/1977,S002951,180200021601,0.0006451612903225806,0.0006451612903225806,Riparian,True,,0.0,False,False,0
292,10/1/1977,S010975,180200021003,0.0006451612903225806,0.0006451612903225806,Riparian,True,,0.0,False,False,0
293,10/1/1977,S010977,180200021203,0.0006451612903225806,0.0006451612903225806,Riparian,True,,0.0,False,False,0
294,10/1/1977,S002950,180200021405,0.000967741935483871,0.000967741935483871,Riparian,True,,0.0,False,False,0
295,10/1/1977,S002965,180200021802,0.000967741935483871,0.000967741935483871,Riparian,True,,0.0,False,False,0
296,10/1/1977,S007165,180200021206,0.000967741935483871,0.000967741935483871,Riparian,True,,0.0,False,False,0
297,10/1/1977,S007203,180200021801,0.000967741935483871,0.000967741935483871,Riparian,True,,0.0,False,False,0
298,10/1/1977,S007232,180200021602,0.0,0.0,Riparian,False,,0.0,False,False,0
299,10/1/1977,S007269,180200021201,0.000967741935483871,0.000967741935483871,Riparian,True,,0.0,False,False,0
300,10/1/1977,S007330,180200021204,0.0,0.0,Riparian,False,,0.0,False,False,0
301,10/1/1977,S007504,180200020103,0.0,0.0,Riparian,False,,0.0,False,False,0
302,10/1/1977,S010974,180200020701,0.000967741935483871,0.000967741935483871,Riparian,True,,0.0,False,False,0
303,10/1/1977,S010976,180200021001,0.0009032258064516129,0.0009032258064516129,Riparian,True,,0.0,False,False,0
304,10/1/1977,S010978,180200021202,0.0,0.0,Riparian,False,,0.0,False,False,0
305,10/1/1977,S019574,180201280204,0.0,0.0,Riparian,False,,0.0,False,False,0
306,10/1/1977,S009595,180201290502,0.0,0.0,Riparian,False,,0.0,False,False,0
307,10/1/1977,S022229,180200031005,0.006731752806451613,0.006731752806451613,Riparian,True,,0.0,False,False,0
308,10/1/1977,S001288,180201210701,0.0035638691290322583,0.0035638691290322583,Riparian,True,,0.0,False,False,0
309,10/1/1977,S013090,180201230405,0.0010741105483870969,0.0010741105483870969,Riparian,True,,0.0,False,False,0
310,10/1/1977,S003689,180201560405,0.0009899636451612902,0.0009899636451612902,Riparian,True,,0.0,False,False,0
311,10/1/1977,S016805,180201290501,0.00026399032258064516,0.0,Riparian,True,,0.00026399032258064516,True,True,0
312,10/1/1977,S013884,180201620307,0.00037096774193548385,0.00037096774193548385,Riparian,True,,0.0,False,False,0
313,10/1/1977,S013885,180201620307,0.00037096774193548385,0.00037096774193548385,Riparian,True,,0.0,False,False,0
314,10/1/1977,S022423,180200040207,0.0,0.0,Riparian,False,,0.0,False,False,0
315,10/1/1977,S005217,180200030802,0.0,0.0,Riparian,False,,0.0,False,False,0
316,10/1/1977,S009640,180201570501,0.002474909129032258,0.002474909129032258,Riparian,True,,0.0,False,False,0
317,10/1/1977,S019228,180201230704,0.0,0.0,Riparian,False,,0.0,False,False,0
318,10/1/1977,S013683,180201580102,0.0,0.0,Riparian,False,,0.0,False,False,0
319,10/1/1977,S005202,180200030103,0.0,0.0,Riparian,False,,0.0,False,False,0
320,10/1/1977,S008254,180201620301,0.0004454836451612904,0.0004454836451612904,Riparian,True,,0.0,False,False,0
321,10/1/1977,S022217,180200040204,0.0,0.0,Riparian,False,,0.0,False,False,0
322,10/1/1977,S013883,180201620303,0.0,0.0,Riparian,False,,0.0,False,False,0
323,10/1/1977,S019584,180201210704,0.0,0.0,Riparian,False,,0.0,False,False,0
324,10/1/1977,S015748,180201510202,0.0006682254516129033,0.0006682254516129033,Riparian,True,,0.0,False,False,0
325,10/1/1977,S016516,180201250507,0.0,0.0,Riparian,False,,0.0,False,False,0
326,10/1/1977,S015891,180201230301,0.0006973303870967743,0.0006973303870967743,Riparian,True,,0.0,False,False,0
327,10/1/1977,S000193,180201230401,0.0,0.0,Riparian,False,,0.0,False,False,0
328,10/1/1977,S007048,180201230309,0.0,0.0,Riparian,False,,0.0,False,False,0
329,10/1/1977,S013477,180201620301,0.0005939781935483871,0.0005939781935483871,Riparian,True,,0.0,False,False,0
330,10/1/1977,S022203,180200030905,0.005774787967741935,0.005774787967741935,Riparian,True,,0.0,False,False,0
331,10/1/1977,S019667,180200050304,0.0,0.0,Riparian,False,,0.0,False,False,0
332,10/1/1977,S004972,180201620302,0.00028585199999999996,0.00028585199999999996,Riparian,True,,0.0,False,False,0
333,10/1/1977,S010836,180201620302,0.00028585199999999996,0.00028585199999999996,Riparian,True,,0.0,False,False,0
334,10/1/1977,S013113,180201220804,0.0007733596129032257,0.0007733596129032257,Riparian,True,,0.0,False,False,0
335,10/1/1977,S016517,180201260102,0.0,0.0,Riparian,False,,0.0,False,False,0
336,10/1/1977,S015734,180201590107,0.0004949818387096774,0.0004949818387096774,Riparian,True,,0.0,False,False,0
337,10/1/1977,S003025,180200030305,0.0,0.0,Riparian,False,,0.0,False,False,0
338,10/1/1977,S013657,180201580104,0.0,0.0,Riparian,False,,0.0,False,False,0
339,10/1/1977,S003001,180200021601,0.0013548387096774194,0.0013548387096774194,Riparian,True,,0.0,False,False,0
340,10/1/1977,S010992,180201230705,0.0016129032258064516,0.0016129032258064516,Riparian,True,,0.0,False,False,0
341,10/1/1977,S016372,180201620401,0.0,0.0,Riparian,False,,0.0,False,False,0
342,10/1/1977,S013336,180201290703,0.0,0.0,Riparian,False,,0.0,False,False,0
343,10/1/1977,S010379,180201570403,5.939780645161291e-05,5.939780645161291e-05,Riparian,True,,0.0,False,False,0
344,10/1/1977,S020261,180200030404,0.00989963648387097,0.00989963648387097,Riparian,True,,0.0,False,False,0
345,10/1/1977,S002557,180200021206,0.0008909672903225808,0.0008909672903225808,Riparian,True,,0.0,False,False,0
346,10/1/1977,S001581,180201540102,0.0008414690967741937,0.0008414690967741937,Riparian,True,,0.0,False,False,0
347,10/1/1977,S009415,180201110101,0.0014630920322580645,0.0,Riparian,True,,0.0014630920322580645,True,True,0
348,10/1/1977,S020287,180200031103,0.0013042770967741934,0.0013042770967741934,Riparian,True,,0.0,False,False,0
349,10/1/1977,S012368,180201580102,0.0008909672903225808,0.0008909672903225808,Riparian,True,,0.0,False,False,0
350,10/1/1977,S011364,180200050406,0.0008553285806451613,0.0008553285806451613,Riparian,True,,0.0,False,False,0
351,10/1/1977,S014289,180201620301,0.0010157027096774193,0.0010157027096774193,Riparian,True,,0.0,False,False,0
352,10/1/1977,S000176,180201230404,0.0,0.0,Riparian,False,,0.0,False,False,0
353,10/1/1977,S000204,180201220102,0.002078923677419355,0.002078923677419355,Riparian,True,,0.0,False,False,0
354,10/1/1977,S000207,180201220102,0.002078923677419355,0.002078923677419355,Riparian,True,,0.0,False,False,0
355,10/1/1977,S000208,180201220102,0.002078923677419355,0.002078923677419355,Riparian,True,,0.0,False,False,0
356,10/1/1977,S001400,180200031101,0.0,0.0,Riparian,False,,0.0,False,False,0
357,10/1/1977,S004609,180201220206,0.002078923677419355,0.002078923677419355,Riparian,True,,0.0,False,False,0
358,10/1/1977,S010853,180201520502,0.0009973883870967742,0.0009973883870967742,Riparian,True,,0.0,False,False,0
359,10/1/1977,S002556,180200021204,0.0008909672903225808,0.0008909672903225808,Riparian,True,,0.0,False,False,0
360,10/1/1977,S000157,180201210602,0.0011879563870967741,0.0011879563870967741,Riparian,True,,0.0,False,False,0
361,10/1/1977,S008031,180201220103,0.0,0.0,Riparian,False,,0.0,False,False,0
362,10/1/1977,S005185,180200030803,0.0005376344193548387,0.0005376344193548387,Riparian,True,,0.0,False,False,0
363,10/1/1977,S019191,180201580104,0.0032998788387096777,0.0032998788387096777,Riparian,True,,0.0,False,False,0
364,10/1/1977,S020300,180201540401,0.0,0.0,Riparian,False,,0.0,False,False,0
365,10/1/1977,S013690,180201580102,0.0008909672903225808,0.0008909672903225808,Riparian,True,,0.0,False,False,0
366,10/1/1977,S003029,180200021306,0.003167883677419355,0.003167883677419355,Riparian,True,,0.0,False,False,0
367,10/1/1977,S007978,180201260202,0.00042073454838709683,0.00042073454838709683,Riparian,True,,0.0,False,False,0
368,10/1/1977,S022057,180201510201,0.0013199515483870968,0.0013199515483870968,Riparian,True,,0.0,False,False,0
369,10/1/1977,S008720,180200050302,0.0007795963870967741,0.0007795963870967741,Riparian,True,,0.0,False,False,0
370,10/1/1977,S015960,180201260301,0.0008909672903225808,0.0008909672903225808,Riparian,True,,0.0,False,False,0
371,10/1/1977,S017018,180201510403,0.0,0.0,Riparian,False,,0.0,False,False,0
372,10/1/1977,S008002,180201230101,0.0,0.0,Riparian,False,,0.0,False,False,0
373,10/1/1977,S014952,180200020303,0.0,0.0,Riparian,False,,0.0,False,False,0
374,10/1/1977,S013752,180200050302,0.0009899636451612902,0.0009899636451612902,Riparian,True,,0.0,False,False,0
375,10/1/1977,S013753,180200050302,0.0009899636451612902,0.0009899636451612902,Riparian,True,,0.0,False,False,0
376,10/1/1977,S013754,180200050302,0.0009899636451612902,0.0009899636451612902,Riparian,True,,0.0,False,False,0
377,10/1/1977,S001391,180201510302,0.0014849454838709677,0.0014849454838709677,Riparian,True,,0.0,False,False,0
378,10/1/1977,S001376,180200050201,0.0,0.0,Riparian,False,,0.0,False,False,0
379,10/1/1977,S001392,180201510401,0.0,0.0,Riparian,False,,0.0,False,False,0
380,10/1/1977,S001399,180200031101,0.0,0.0,Riparian,False,,0.0,False,False,0
381,10/1/1977,S023190,180200040103,0.0,0.0,Riparian,False,,0.0,False,False,0
382,10/1/1977,S003016,180200021901,0.0019799272903225805,0.0019799272903225805,Riparian,True,,0.0,False,False,0
383,10/1/1977,S008960,180201280208,0.003959854612903226,0.0,Riparian,True,,0.003959854612903226,True,True,0
384,10/1/1977,S002974,180200030405,0.0,0.0,Riparian,False,,0.0,False,False,0
385,10/1/1977,S020450,180201580104,0.0,0.0,Riparian,False,,0.0,False,False,0
386,10/1/1977,S002971,180200030405,0.0035638691290322583,0.0035638691290322583,Riparian,True,,0.0,False,False,0
387,10/1/1977,S001085,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
388,10/1/1977,S001086,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
389,10/1/1977,S022007,180201620202,0.0,0.0,Riparian,False,,0.0,False,False,0
390,10/1/1977,S022421,180200040206,0.0,0.0,Riparian,False,,0.0,False,False,0
391,10/1/1977,S010993,180201210602,0.001935483870967742,0.001935483870967742,Riparian,True,,0.0,False,False,0
392,10/1/1977,S016504,180201560401,0.0,0.0,Riparian,False,,0.0,False,False,0
393,10/1/1977,S012576,180201210603,0.0014849454838709677,0.0014849454838709677,Riparian,True,,0.0,False,False,0
394,10/1/1977,S013946,180200031103,6.137774193548387e-05,6.137774193548387e-05,Riparian,True,,0.0,False,False,0
395,10/1/1977,S022211,180201250504,0.0013199515483870968,0.0013199515483870968,Riparian,True,,0.0,False,False,0
396,10/1/1977,S019213,180201210704,0.0,0.0,Riparian,False,,0.0,False,False,0
397,10/1/1977,S022063,180201620302,0.0,0.0,Riparian,False,,0.0,False,False,0
398,10/1/1977,S021155,180201210501,0.004197445870967742,0.004197445870967742,Riparian,True,,0.0,False,False,0
399,10/1/1977,S013739,180201620401,0.0011879563870967741,0.0011879563870967741,Riparian,True,,0.0,False,False,0
400,10/1/1977,S004140,180200030905,0.0037123636774193548,0.0037123636774193548,Riparian,True,,0.0,False,False,0
401,10/1/1977,S013323,180201160303,0.0,0.0,Riparian,False,,0.0,False,False,0
402,10/1/1977,S013889,180201220805,0.0014849454838709677,0.0014849454838709677,Riparian,True,,0.0,False,False,0
403,10/1/1977,S003015,180200021901,0.002474909129032258,0.002474909129032258,Riparian,True,,0.0,False,False,0
404,10/1/1977,S009276,180201630503,0.0013117018387096774,0.0013117018387096774,Riparian,True,,0.0,False,False,0
405,10/1/1977,S019452,180201290501,0.0,0.0,Riparian,False,,0.0,False,False,0
406,10/1/1977,S022506,180201280502,0.0,0.0,Riparian,False,,0.0,False,False,0
407,10/1/1977,S022256,180201280205,0.0004124848387096774,0.0,Riparian,True,,0.0004124848387096774,True,True,0
408,10/1/1977,S019455,180201280207,0.0,0.0,Riparian,False,,0.0,False,False,0
409,10/1/1977,S002964,180200021902,0.001935483870967742,0.001935483870967742,Riparian,True,,0.0,False,False,0
410,10/1/1977,S004946,180201280209,0.0,0.0,Riparian,False,,0.0,False,False,0
411,10/1/1977,S004963,180201560404,0.005692291,0.005692291,Riparian,True,,0.0,False,False,0
412,10/1/1977,S020837,180200031005,0.0011879563870967741,0.0011879563870967741,Riparian,True,,0.0,False,False,0
413,10/1/1977,S005205,180200030105,0.0010752688064516128,0.0010752688064516128,Riparian,True,,0.0,False,False,0
414,10/1/1977,S005206,180200030104,0.0016129032258064516,0.0016129032258064516,Riparian,True,,0.0,False,False,0
415,10/1/1977,S007126,180200021302,0.0,0.0,Riparian,False,,0.0,False,False,0
416,10/1/1977,S002936,180200030504,0.0,0.0,Riparian,False,,0.0,False,False,0
417,10/1/1977,S005182,180200030203,0.0016129032258064516,0.0016129032258064516,Riparian,True,,0.0,False,False,0
418,10/1/1977,S015415,180201260202,0.0007399978387096774,0.0007399978387096774,Riparian,True,,0.0,False,False,0
419,10/1/1977,S009401,180201210101,0.002670426935483871,0.002670426935483871,Riparian,True,,0.0,False,False,0
420,10/1/1977,S019458,180201280207,0.0,0.0,Riparian,False,,0.0,False,False,0
421,10/1/1977,S019211,180201230605,0.0,0.0,Riparian,False,,0.0,False,False,0
422,10/1/1977,S021709,180201210501,0.005490998387096774,0.005490998387096774,Riparian,True,,0.0,False,False,0
423,10/1/1977,S002972,180200030404,0.008711680129032258,0.008711680129032258,Riparian,True,,0.0,False,False,0
424,10/1/1977,S004607,180201230301,0.0027718982258064517,0.0027718982258064517,Riparian,True,,0.0,False,False,0
425,10/1/1977,S017297,180200040208,0.0,0.0,Riparian,False,,0.0,False,False,0
426,10/1/1977,S013712,180201510302,0.0014849454838709677,0.0014849454838709677,Riparian,True,,0.0,False,False,0
427,10/1/1977,S022213,180201230701,0.003959854612903226,0.003959854612903226,Riparian,True,,0.0,False,False,0
428,10/1/1977,S022235,180201230704,0.003959854612903226,0.003959854612903226,Riparian,True,,0.0,False,False,0
429,10/1/1977,S022237,180201580103,0.0009899636451612902,0.0009899636451612902,Riparian,True,,0.0,False,False,0
430,10/1/1977,S022238,180201230704,0.003959854612903226,0.003959854612903226,Riparian,True,,0.0,False,False,0
431,10/1/1977,S018206,180201290502,0.0,0.0,Riparian,False,,0.0,False,False,0
432,10/1/1977,S003002,180200030506,0.0,0.0,Riparian,False,,0.0,False,False,0
433,10/1/1977,S000824,180201620302,0.0014849454838709677,0.0014849454838709677,Riparian,True,,0.0,False,False,0
434,10/1/1977,S007260,180200021504,0.0,0.0,Riparian,False,,0.0,False,False,0
435,10/1/1977,S009184,180201250507,0.0014849454838709677,0.0014849454838709677,Riparian,True,,0.0,False,False,0
436,10/1/1977,S013909,180201620302,0.0014824705806451613,0.0014824705806451613,Riparian,True,,0.0,False,False,0
437,10/1/1977,S005204,180200030105,0.0016129032258064516,0.0016129032258064516,Riparian,True,,0.0,False,False,0
438,10/1/1977,S004999,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
439,10/1/1977,S016090,180200031103,0.0033143982903225803,0.0033143982903225803,Riparian,True,,0.0,False,False,0
440,10/1/1977,S011375,180201250403,0.002870894580645161,0.002870894580645161,Riparian,True,,0.0,False,False,0
441,10/1/1977,S013910,180201620301,0.0019600290322580646,0.0019600290322580646,Riparian,True,,0.0,False,False,0
442,10/1/1977,S016172,180201530302,0.0,0.0,Riparian,False,,0.0,False,False,0
443,10/1/1977,S016509,180201250506,0.0,0.0,Riparian,False,,0.0,False,False,0
444,10/1/1977,S001387,180201510102,0.002969890935483871,0.002969890935483871,Riparian,True,,0.0,False,False,0
445,10/1/1977,S001448,180200050202,0.0,0.0,Riparian,False,,0.0,False,False,0
446,10/1/1977,S000241,180201560401,0.0032173818709677424,0.0032173818709677424,Riparian,True,,0.0,False,False,0
447,10/1/1977,S019806,180200040105,0.0,0.0,Riparian,False,,0.0,False,False,0
448,10/1/1977,S011436,180201610202,0.0004949818387096774,0.0004949818387096774,Riparian,True,,0.0,False,False,0
449,10/1/1977,S005175,180200030104,0.0010752688064516128,0.0010752688064516128,Riparian,True,,0.0,False,False,0
450,10/1/1977,S000281,180201280208,0.0,0.0,Riparian,False,,0.0,False,False,0
451,10/1/1977,S012369,180201580102,0.0017819345806451615,0.0017819345806451615,Riparian,True,,0.0,False,False,0
452,10/1/1977,S013595,180201570204,0.0037123636774193548,0.0037123636774193548,Riparian,True,,0.0,False,False,0
453,10/1/1977,S008896,180201250602,0.0,0.0,Riparian,False,,0.0,False,False,0
454,10/1/1977,S014012,180201250507,0.002474909129032258,0.002474909129032258,Riparian,True,,0.0,False,False,0
455,10/1/1977,S005201,180200030103,0.0021505376451612904,0.0021505376451612904,Riparian,True,,0.0,False,False,0
456,10/1/1977,S005473,180201290102,0.004603330967741935,0.0,Riparian,True,,0.004603330967741935,True,True,0
457,10/1/1977,S021231,180201210502,0.020063263290322583,0.020063263290322583,Riparian,True,,0.0,False,False,0
458,10/1/1977,S003014,180200021901,0.003959854612903226,0.003959854612903226,Riparian,True,,0.0,False,False,0
459,10/1/1977,S010416,180200050204,0.0019799272903225805,0.0019799272903225805,Riparian,True,,0.0,False,False,0
460,10/1/1977,S002979,180200030404,0.0,0.0,Riparian,False,,0.0,False,False,0
461,10/1/1977,S011064,180201620302,0.0014849454838709677,0.0014849454838709677,Riparian,True,,0.0,False,False,0
462,10/1/1977,S008872,180201520304,0.0008909672903225808,0.0008909672903225808,Riparian,True,,0.0,False,False,0
463,10/1/1977,S005174,180200030103,0.0013440860322580647,0.0013440860322580647,Riparian,True,,0.0,False,False,0
464,10/1/1977,S008798,180201520304,0.0021383214838709675,0.0021383214838709675,Riparian,True,,0.0,False,False,0
465,10/1/1977,S001094,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
466,10/1/1977,S006964,180201290202,0.0043885088709677425,0.0,Riparian,True,,0.0043885088709677425,True,True,0
467,10/1/1977,S012935,180201250504,0.0022148761612903224,0.0022148761612903224,Riparian,True,,0.0,False,False,0
468,10/1/1977,S012938,180201250504,0.0022148761612903224,0.0022148761612903224,Riparian,True,,0.0,False,False,0
469,10/1/1977,S020370,180201510202,0.0029104931290322576,0.0029104931290322576,Riparian,True,,0.0,False,False,0
470,10/1/1977,S012385,180201560102,0.005296305516129032,0.005296305516129032,Riparian,True,,0.0,False,False,0
471,10/1/1977,S012389,180201560102,0.005296305516129032,0.005296305516129032,Riparian,True,,0.0,False,False,0
472,10/1/1977,S001389,180201510402,0.0,0.0,Riparian,False,,0.0,False,False,0
473,10/1/1977,S001401,180200031101,0.0,0.0,Riparian,False,,0.0,False,False,0
474,10/1/1977,S012500,180201620302,0.0022616709677419355,0.0022616709677419355,Riparian,True,,0.0,False,False,0
475,10/1/1977,S005207,180200030104,0.0,0.0,Riparian,False,,0.0,False,False,0
476,10/1/1977,S001276,180201210704,0.0,0.0,Riparian,False,,0.0,False,False,0
477,10/1/1977,S010927,180201280208,0.004603330967741935,0.0,Riparian,True,,0.004603330967741935,True,True,0
478,10/1/1977,S014054,180201540102,0.0022769163870967743,0.0022769163870967743,Riparian,True,,0.0,False,False,0
479,10/1/1977,S015725,180201620403,0.0009206661935483872,0.0009206661935483872,Riparian,True,,0.0,False,False,0
480,10/1/1977,S022259,180201280205,0.0016466395483870967,0.0,Riparian,True,,0.0016466395483870967,True,True,0
481,10/1/1977,S015003,180201580404,0.004751825516129032,0.004751825516129032,Riparian,True,,0.0,False,False,0
482,10/1/1977,S013903,180201620303,0.0,0.0,Riparian,False,,0.0,False,False,0
483,10/1/1977,S001084,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
484,10/1/1977,S001087,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
485,10/1/1977,S001091,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
486,10/1/1977,S004998,180200020201,0.0,0.0,Riparian,False,,0.0,False,False,0
487,10/1/1977,S004755,180200031103,0.004935958741935483,0.004935958741935483,Riparian,True,,0.0,False,False,0
488,10/1/1977,S016146,180201540404,0.004242687225806452,0.004242687225806452,Riparian,True,,0.0,False,False,0
489,10/1/1977,S003032,180200021307,0.004949818258064516,0.004949818258064516,Riparian,True,,0.0,False,False,0
490,10/1/1977,S016505,180201250505,0.007919709193548386,0.007919709193548386,Riparian,True,,0.0,False,False,0
491,10/1/1977,S009112,180200030105,0.0,0.0,Riparian,False,,0.0,False,False,0
492,10/1/1977,S020296,180200030502,0.0054283006774193555,0.0054283006774193555,Riparian,True,,0.0,False,False,0
493,10/1/1977,S005176,180200030104,0.0032258064516129032,0.0032258064516129032,Riparian,True,,0.0,False,False,0
494,10/1/1977,S008366,180200050204,0.00319050435483871,0.00319050435483871,Riparian,True,,0.0,False,False,0
495,10/1/1977,S010597,180200031008,0.002969890935483871,0.002969890935483871,Riparian,True,,0.0,False,False,0
496,10/1/1977,S001332,180201560101,0.005296305516129032,0.005296305516129032,Riparian,True,,0.0,False,False,0
497,10/1/1977,S001337,180201560101,0.005296305516129032,0.005296305516129032,Riparian,True,,0.0,False,False,0
498,10/1/1977,S001338,180201560101,0.005296305516129032,0.005296305516129032,Riparian,True,,0.0,False,False,0
499,10/1/1977,S001339,180201560101,0.005296305516129032,0.005296305516129032,Riparian,True,,0.0,False,False,0
500,10/1/1977,S001343,180201560102,0.005296305516129032,0.005296305516129032,Riparian,True,,0.0,False,False,0
501,10/1/1977,S001345,180201560102,0.005296305516129032,0.005296305516129032,Riparian,True,,0.0,False,False,0
502,10/1/1977,S005171,180200030805,0.004586831580645161,0.004586831580645161,Riparian,True,,0.0,False,False,0
503,10/1/1977,S022290,180200050102,0.0026729018387096773,0.0026729018387096773,Riparian,True,,0.0,False,False,0
504,10/1/1977,S009138,180200030106,0.00267741935483871,0.00267741935483871,Riparian,True,,0.0,False,False,0
505,10/1/1977,S001191,180200030507,0.0012903225806451613,0.0012903225806451613,Riparian,True,,0.0,False,False,0
506,10/1/1977,S001090,180200020201,0.0064516129032258064,0.0064516129032258064,Riparian,True,,0.0,False,False,0
507,10/1/1977,S002937,180200020304,0.004032258064516129,0.004032258064516129,Riparian,True,,0.0,False,False,0
508,10/1/1977,S002938,180200020801,0.004032258064516129,0.004032258064516129,Riparian,True,,0.0,False,False,0
509,10/1/1977,S002939,180200020801,0.004032258064516129,0.004032258064516129,Riparian,True,,0.0,False,False,0
510,10/1/1977,S002940,180200020801,0.004032258064516129,0.004032258064516129,Riparian,True,,0.0,False,False,0
511,10/1/1977,S002941,180200020801,0.004032258064516129,0.004032258064516129,Riparian,True,,0.0,False,False,0
512,10/1/1977,S002942,180200020304,0.004032258064516129,0.004032258064516129,Riparian,True,,0.0,False,False,0
513,10/1/1977,S002944,180200020801,0.004032258064516129,0.004032258064516129,Riparian,True,,0.0,False,False,0
514,10/1/1977,S005173,180200030103,0.005483870967741936,0.005483870967741936,Riparian,True,,0.0,False,False,0
515,10/1/1977,S005178,180201210206,0.004516129032258065,0.004516129032258065,Riparian,True,,0.0,False,False,0
516,10/1/1977,S005200,180200031003,0.004838709677419355,0.004838709677419355,Riparian,True,,0.0,False,False,0
517,10/1/1977,S003200,180200020801,0.005376352322580645,0.005376352322580645,Riparian,True,,0.0,False,False,0
518,10/1/1977,S015329,180201560503,0.005379032838709678,0.005379032838709678,Riparian,True,,0.0,False,False,0
519,10/1/1977,S019783,180200021308,0.0023759127741935482,0.0023759127741935482,Riparian,True,,0.0,False,False,0
520,10/1/1977,S008426,180201250703,0.0032545054838709676,0.0032545054838709676,Riparian,True,,0.0,False,False,0
521,10/1/1977,S022426,180200040208,0.0018479321612903227,0.0018479321612903227,Riparian,True,,0.0,False,False,0
522,10/1/1977,S011341,180201160303,0.0028461454838709676,0.0028461454838709676,Riparian,True,,0.0,False,False,0
523,10/1/1977,S003431,180200030706,0.0021505376451612904,0.0021505376451612904,Riparian,True,,0.0,False,False,0
524,10/1/1977,S004474,180201150306,0.0,0.0,Riparian,False,,0.0,False,False,0
525,10/1/1977,S012936,180201250504,0.002942148903225806,0.002942148903225806,Riparian,True,,0.0,False,False,0
526,10/1/1977,S013184,180201110103,0.004949818258064516,0.0,Riparian,True,,0.004949818258064516,True,True,0
527,10/1/1977,S016814,180201620201,0.0,0.0,Riparian,False,,0.0,False,False,0
528,10/1/1977,S009949,180201620301,0.002969890935483871,0.002969890935483871,Riparian,True,,0.0,False,False,0
529,10/1/1977,S010380,180201570403,0.002969890935483871,0.002969890935483871,Riparian,True,,0.0,False,False,0
530,10/1/1977,S011497,180201610202,0.002969890935483871,0.002969890935483871,Riparian,True,,0.0,False,False,0
531,10/1/1977,S000278,180201280303,0.0,0.0,Riparian,False,,0.0,False,False,0
532,10/1/1977,S017599,180201510202,0.002870894580645161,0.002870894580645161,Riparian,True,,0.0,False,False,0
533,10/1/1977,S008775,180201260201,0.0032173818709677424,0.0032173818709677424,Riparian,True,,0.0,False,False,0
